stepcount_20,strategy_20,strat code_20,move_20,probabilities_20,utility_20,common_move_20,number_coop_20,number_defect_20,outcomes_20,u1_20,u2_20,u3_20,u4_20,m1_20,m2_20,m3_20,m4_20,uv_20,ps_20,nc_20,mutC_20,simP_20,avp1_20,avp2_20,avp3_20,avp4_20,globav_20,epsilon_20,alpha_20,mood_20
True,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.020000000000000018, 19: 0.020000000000000018, 15: 0.020000000000000018}",0,['C'],6,0,"{25: ['C', 'C'], 19: ['C', 'C'], 15: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{25: [0, 25, 'NEUTRAL'], 19: ['C', 19, 'NEUTRAL'], 15: ['C', 15, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,58.25
2,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",9,['C'],2,1,"{25: ['C', 'C'], 19: ['C', 'C'], 15: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'NEUTRAL']}",2,3,6,2,2,2,None,2,0.5,0.1,67.45875000000001
3,MOODYLEARN,9,"{25: 'D', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",18,['C'],3,0,"{25: ['D', 'C'], 19: ['C', 'D'], 15: ['C', 'C']}",11,6,9,None,2,1,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 19: ['D', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,1,9,2.75,1.5,2.25,None,2.1666666666666665,0.5,0.1,75.36159449218752
4,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",26,['C'],2,1,"{25: ['C', 'C'], 19: ['C', 'C'], 15: ['C', 'C']}",14,9,12,None,1,1,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",2,3,12,2.8,1.8,2.4,None,2.333333333333333,0.0001,0.1,84.46871270142698
5,MOODYLEARN,9,"{25: 'D', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",35,['C'],3,0,"{25: ['D', 'C'], 19: ['C', 'C'], 15: ['C', 'C']}",19,12,15,None,2,1,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,2,15,3.1666666666666665,2,2.5,None,2.5555555555555554,0.0001,0.1,95.59498174140616
6,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",46,['C'],2,1,"{25: ['C', 'C'], 19: ['C', 'C'], 15: ['C', 'C']}",22,15,18,None,1,1,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",2,3,18,3.142857142857143,2.142857142857143,2.5714285714285716,None,2.619047619047619,0.0001,0.1,99.999
7,MOODYLEARN,9,"{25: 'D', 19: 'C', 15: 'C'}","{25: 0.106, 19: 0.001, 15: 0.001}",55,['C'],3,0,"{25: ['D', 'D'], 19: ['C', 'C'], 15: ['C', 'C']}",23,18,21,None,2,1,1,None,0.105,"{25: ['D', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,2,21,2.875,2.25,2.625,None,2.5833333333333335,0.0001,0.1,99.999
8,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",62,['C'],3,0,"{25: ['C', 'C'], 19: ['C', 'C'], 15: ['C', 'C']}",26,21,24,None,1,1,1,None,0.105,"{25: ['C', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,3,24,2.888888888888889,2.3333333333333335,2.6666666666666665,None,2.6296296296296298,0.0001,0.1,99.999
9,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",71,['C'],3,0,"{25: ['C', 'D'], 19: ['C', 'C'], 15: ['C', 'C']}",26,24,27,None,1,1,1,None,0.105,"{25: ['D', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,2,27,2.6,2.4,2.7,None,2.566666666666667,0.0001,0.1,99.999
10,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",77,['C'],3,0,"{25: ['C', 'D'], 19: ['C', 'C'], 15: ['C', 'C']}",26,27,30,None,1,1,1,None,0.105,"{25: ['D', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,2,30,2.3636363636363638,2.4545454545454546,2.727272727272727,None,2.515151515151515,0.0001,0.1,99.999
11,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",83,['C'],3,0,"{25: ['C', 'D'], 19: ['C', 'C'], 15: ['C', 'C']}",26,30,33,None,1,1,1,None,0.105,"{25: ['D', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,2,33,2.1666666666666665,2.5,2.75,None,2.4722222222222223,0.0001,0.1,99.999
12,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",89,['C'],3,0,"{25: ['C', 'D'], 19: ['C', 'C'], 15: ['C', 'C']}",26,33,36,None,1,1,1,None,0.105,"{25: ['D', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,2,36,2,2.5384615384615383,2.769230769230769,None,2.4358974358974357,0.0001,0.1,99.999
13,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",95,['C'],3,0,"{25: ['C', 'D'], 19: ['C', 'C'], 15: ['C', 'C']}",26,36,39,None,1,1,1,None,0.105,"{25: ['D', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,2,39,1.8571428571428572,2.5714285714285716,2.7857142857142856,None,2.4047619047619047,0.0001,0.1,99.999
14,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",101,['C'],3,0,"{25: ['C', 'D'], 19: ['C', 'C'], 15: ['C', 'C']}",26,39,42,None,1,1,1,None,0.105,"{25: ['D', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",3,2,42,1.7333333333333334,2.6,2.8,None,2.3777777777777778,0.0001,0.1,99.999
