stepcount_3,strategy_3,strat code_3,move_3,probabilities_3,utility_3,common_move_3,number_coop_3,number_defect_3,outcomes_3,u1_3,u2_3,u3_3,u4_3,m1_3,m2_3,m3_3,m4_3,uv_3,ps_3,nc_3,mutC_3,simP_3,avp1_3,avp2_3,avp3_3,avp4_3,globav_3,epsilon_3,alpha_3,mood_3
True,MOODYLEARN,9,"{4: 'C', 8: 'C', 2: 'C'}","{4: 0.020000000000000018, 8: 0.020000000000000018, 2: 0.020000000000000018}",0,['C'],6,0,"{4: ['C', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{4: [0, 4, 'NEUTRAL'], 8: [0, 8, 'NEUTRAL'], 2: ['C', 2, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{4: 'C', 8: 'C', 2: 'C'}","{4: 0.001, 8: 0.001, 2: 0.001}",9,['C'],2,1,"{4: ['C', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{4: ['C', 4, 'NEUTRAL'], 8: ['C', 8, 'NEUTRAL'], 2: ['C', 2, 'NEUTRAL']}",2,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{4: 'C', 8: 'C', 2: 'D'}","{4: 0.001, 8: 0.001, 2: 0.001}",18,['C'],3,0,"{4: ['C', 'D'], 8: ['C', 'D'], 2: ['D', 'C']}",6,6,11,None,1,1,2,None,0.105,"{4: ['D', 4, 'NEUTRAL'], 8: ['D', 8, 'HIGH'], 2: ['C', 2, 'HIGH']}",3,0,9,1.5,1.5,2.75,None,1.9166666666666667,0.5,0.1,72.02831106207162
4,MOODYLEARN,9,"{4: 'C', 8: 'C', 2: 'C'}","{4: 0.001, 8: 0.001, 2: 0.001}",23,['C'],2,1,"{4: ['C', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",9,9,14,None,1,1,1,None,0.105,"{4: ['C', 4, 'HIGH'], 8: ['C', 8, 'HIGH'], 2: ['C', 2, 'HIGH']}",2,3,12,1.8,1.8,2.8,None,2.1333333333333333,0.0001,0.1,80.7475962820511
5,MOODYLEARN,9,"{4: 'D', 8: 'C', 2: 'C'}","{4: 0.001, 8: 0.001, 2: 0.001}",32,['C'],3,0,"{4: ['D', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",14,12,17,None,2,1,1,None,0.105,"{4: ['C', 4, 'HIGH'], 8: ['C', 8, 'HIGH'], 2: ['C', 2, 'HIGH']}",3,2,15,2.3333333333333335,2,2.8333333333333335,None,2.388888888888889,0.0001,0.1,91.63848863067481
6,MOODYLEARN,9,"{4: 'C', 8: 'C', 2: 'C'}","{4: 0.001, 8: 0.001, 2: 0.001}",43,['C'],2,1,"{4: ['C', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",17,15,20,None,1,1,1,None,0.105,"{4: ['C', 4, 'HIGH'], 8: ['C', 8, 'HIGH'], 2: ['C', 2, 'HIGH']}",2,3,18,2.4285714285714284,2.142857142857143,2.857142857142857,None,2.4761904761904763,0.0001,0.1,99.999
7,MOODYLEARN,9,"{4: 'D', 8: 'C', 2: 'C'}","{4: 0.001, 8: 0.001, 2: 0.001}",52,['C'],2,1,"{4: ['D', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",22,18,23,None,2,1,1,None,0.105,"{4: ['C', 4, 'HIGH'], 8: ['C', 8, 'HIGH'], 2: ['C', 2, 'HIGH']}",2,2,21,2.75,2.25,2.875,None,2.625,0.0001,0.1,99.999
8,MOODYLEARN,9,"{4: 'D', 8: 'C', 2: 'C'}","{4: 0.001, 8: 0.001, 2: 0.001}",63,['C'],2,1,"{4: ['D', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",27,21,26,None,2,1,1,None,0.105,"{4: ['C', 4, 'HIGH'], 8: ['C', 8, 'HIGH'], 2: ['C', 2, 'HIGH']}",2,2,24,3,2.3333333333333335,2.888888888888889,None,2.740740740740741,0.0001,0.1,99.999
9,MOODYLEARN,9,"{4: 'D', 8: 'C', 2: 'C'}","{4: 0.001, 8: 0.001, 2: 0.001}",74,['C'],2,1,"{4: ['D', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",32,24,29,None,2,1,1,None,0.105,"{4: ['C', 4, 'HIGH'], 8: ['C', 8, 'HIGH'], 2: ['C', 2, 'HIGH']}",2,2,27,3.2,2.4,2.9,None,2.8333333333333335,0.0001,0.1,99.999
10,MOODYLEARN,9,"{4: 'D', 8: 'C', 2: 'C'}","{4: 0.001, 8: 0.001, 2: 0.001}",85,['C'],2,1,"{4: ['D', 'C'], 8: ['C', 'C'], 2: ['C', 'C']}",37,27,32,None,2,1,1,None,0.105,"{4: ['C', 4, 'HIGH'], 8: ['C', 8, 'HIGH'], 2: ['C', 2, 'HIGH']}",2,2,30,3.3636363636363638,2.4545454545454546,2.909090909090909,None,2.909090909090909,0.0001,0.1,99.999
