stepcount_18,strategy_18,strat code_18,move_18,probabilities_18,utility_18,common_move_18,number_coop_18,number_defect_18,outcomes_18,u1_18,u2_18,u3_18,u4_18,m1_18,m2_18,m3_18,m4_18,uv_18,ps_18,nc_18,mutC_18,simP_18,avp1_18,avp2_18,avp3_18,avp4_18,globav_18,epsilon_18,alpha_18,mood_18
True,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.275}",0,['C'],8,0,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'C'], 13: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{19: [0, 19, 'NEUTRAL'], 23: [0, 23, 'NEUTRAL'], 17: ['C', 17, 'NEUTRAL'], 13: ['C', 13, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",12,['C'],2,2,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'C'], 13: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{19: ['C', 19, 'NEUTRAL'], 23: ['C', 23, 'NEUTRAL'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",2,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{19: 'D', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",24,Eq,3,1,"{19: ['D', 'C'], 23: ['C', 'C'], 17: ['C', 'C'], 13: ['D', 'C']}",11,9,9,11,2,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'NEUTRAL'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,2,12,2.75,2.25,2.25,2.75,2.5,0.0001,0.1,89.36816502213084
4,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'D', 13: 'C'}","{19: 0.001, 23: 0.001, 17: 0.136, 13: 0.001}",40,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['D', 'D'], 13: ['C', 'C']}",14,12,10,14,1,1,2,1,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['D', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,3,16,2.8,2.4,2,2.8,2.5,0.0001,0.1,99.5524431154426
5,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",50,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'C'], 13: ['D', 'C']}",17,15,13,19,1,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['C', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,3,20,2.8333333333333335,2.5,2.1666666666666665,3.1666666666666665,2.6666666666666665,0.0001,0.1,99.999
6,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",64,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'D'], 13: ['D', 'C']}",20,18,13,24,1,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['D', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,2,24,2.857142857142857,2.5714285714285716,1.8571428571428572,3.4285714285714284,2.678571428571429,0.0001,0.1,99.999
7,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",75,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'D'], 13: ['D', 'C']}",23,21,13,29,1,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['D', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,2,28,2.875,2.625,1.625,3.625,2.6875,0.0001,0.1,99.999
8,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",86,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'D'], 13: ['D', 'C']}",26,24,13,34,1,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['D', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,2,32,2.888888888888889,2.6666666666666665,1.4444444444444444,3.7777777777777777,2.694444444444444,0.0001,0.1,99.999
9,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",97,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'D'], 13: ['D', 'C']}",29,27,13,39,1,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['D', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,2,36,2.9,2.7,1.3,3.9,2.7,0.0001,0.1,99.999
10,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",108,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'D'], 13: ['D', 'C']}",32,30,13,44,1,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['D', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,2,40,2.909090909090909,2.727272727272727,1.1818181818181819,4,2.7045454545454546,0.0001,0.1,99.999
11,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",119,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'D'], 13: ['D', 'C']}",35,33,13,49,1,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['D', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,2,44,2.9166666666666665,2.75,1.0833333333333333,4.083333333333333,2.708333333333333,0.0001,0.1,99.999
12,MOODYLEARN,9,"{19: 'C', 23: 'C', 17: 'C', 13: 'D'}","{19: 0.001, 23: 0.001, 17: 0.001, 13: 0.001}",130,['C'],3,1,"{19: ['C', 'C'], 23: ['C', 'C'], 17: ['C', 'D'], 13: ['D', 'C']}",38,36,13,54,1,1,1,2,0.135,"{19: ['C', 19, 'HIGH'], 23: ['C', 23, 'HIGH'], 17: ['D', 17, 'HIGH'], 13: ['C', 13, 'HIGH']}",3,2,48,2.923076923076923,2.769230769230769,1,4.153846153846154,2.7115384615384617,0.0001,0.1,99.999
