stepcount_23,strategy_23,strat code_23,move_23,probabilities_23,utility_23,common_move_23,number_coop_23,number_defect_23,outcomes_23,u1_23,u2_23,u3_23,u4_23,m1_23,m2_23,m3_23,m4_23,uv_23,ps_23,nc_23,mutC_23,simP_23,avp1_23,avp2_23,avp3_23,avp4_23,globav_23,epsilon_23,alpha_23,mood_23
True,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.020000000000000018, 22: 0.020000000000000018, 18: 0.020000000000000018}",0,['C'],6,0,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{24: [0, 24, 'NEUTRAL'], 22: ['C', 22, 'NEUTRAL'], 18: ['C', 18, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,58.25
2,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'C'}","{24: 0.001, 22: 0.001, 18: 0.001}",9,['C'],1,2,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{24: ['C', 24, 'NEUTRAL'], 22: ['C', 22, 'NEUTRAL'], 18: ['C', 18, 'HIGH']}",1,3,6,2,2,2,None,2,0.5,0.1,67.45875000000001
3,MOODYLEARN,9,"{24: 'D', 22: 'D', 18: 'C'}","{24: 0.106, 22: 0.001, 18: 0.001}",18,['D'],2,1,"{24: ['D', 'D'], 22: ['D', 'C'], 18: ['C', 'C']}",7,11,9,None,2,2,1,None,0.105,"{24: ['D', 24, 'NEUTRAL'], 22: ['C', 22, 'NEUTRAL'], 18: ['C', 18, 'HIGH']}",2,1,9,1.75,2.75,2.25,None,2.25,0.5,0.1,76.77267941406251
4,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'D'}","{24: 0.106, 22: 0.001, 18: 0.001}",27,['C'],2,1,"{24: ['C', 'D'], 22: ['C', 'C'], 18: ['D', 'C']}",7,14,14,None,1,1,2,None,0.105,"{24: ['D', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,1,12,1.4,2.8,2.8,None,2.333333333333333,0.0001,0.1,85.1252252545507
5,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'D'}","{24: 0.001, 22: 0.001, 18: 0.001}",35,['C'],2,1,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['D', 'C']}",10,17,19,None,1,1,2,None,0.105,"{24: ['C', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,15,1.6666666666666667,2.8333333333333335,3.1666666666666665,None,2.5555555555555554,0.0001,0.1,96.26407555925323
6,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'D'}","{24: 0.001, 22: 0.001, 18: 0.001}",46,['C'],2,1,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['D', 'C']}",13,20,24,None,1,1,2,None,0.105,"{24: ['C', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,18,1.8571428571428572,2.857142857142857,3.4285714285714284,None,2.7142857142857144,0.0001,0.1,99.999
7,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'D'}","{24: 0.001, 22: 0.001, 18: 0.001}",57,['C'],2,1,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['D', 'C']}",16,23,29,None,1,1,2,None,0.105,"{24: ['C', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,21,2,2.875,3.625,None,2.8333333333333335,0.0001,0.1,99.999
8,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'D'}","{24: 0.001, 22: 0.001, 18: 0.001}",68,['C'],2,1,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['D', 'C']}",19,26,34,None,1,1,2,None,0.105,"{24: ['C', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,24,2.111111111111111,2.888888888888889,3.7777777777777777,None,2.925925925925926,0.0001,0.1,99.999
9,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'D'}","{24: 0.001, 22: 0.001, 18: 0.001}",79,['C'],2,1,"{24: ['C', 'C'], 22: ['C', 'D'], 18: ['D', 'C']}",22,26,39,None,1,1,2,None,0.105,"{24: ['C', 24, 'HIGH'], 22: ['D', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,1,27,2.2,2.6,3.9,None,2.9,0.0001,0.1,99.999
10,MOODYLEARN,9,"{24: 'C', 22: 'C', 18: 'D'}","{24: 0.001, 22: 0.001, 18: 0.001}",87,['C'],2,1,"{24: ['C', 'C'], 22: ['C', 'C'], 18: ['D', 'C']}",25,29,44,None,1,1,2,None,0.105,"{24: ['C', 24, 'HIGH'], 22: ['C', 22, 'HIGH'], 18: ['C', 18, 'HIGH']}",2,2,30,2.272727272727273,2.6363636363636362,4,None,2.9696969696969697,0.0001,0.1,99.999
