stepcount_4,strategy_4,strat code_4,move_4,probabilities_4,utility_4,common_move_4,number_coop_4,number_defect_4,outcomes_4,u1_4,u2_4,u3_4,u4_4,m1_4,m2_4,m3_4,m4_4,uv_4,ps_4,nc_4,mutC_4,simP_4,avp1_4,avp2_4,avp3_4,avp4_4,globav_4,epsilon_4,alpha_4,mood_4
True,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.020000000000000018, 9: 0.020000000000000018, 3: 0.020000000000000018}",0,['C'],6,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{5: [0, 5, 'NEUTRAL'], 9: [0, 9, 'NEUTRAL'], 3: ['C', 3, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",9,['C'],3,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{5: ['C', 5, 'NEUTRAL'], 9: ['C', 9, 'NEUTRAL'], 3: ['C', 3, 'NEUTRAL']}",3,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",18,['C'],3,0,"{5: ['C', 'D'], 9: ['C', 'C'], 3: ['C', 'C']}",6,9,9,None,1,1,1,None,0.105,"{5: ['D', 5, 'NEUTRAL'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,2,9,1.5,2.25,2.25,None,2.0,0.5,0.1,72.86011994147383
4,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",24,['C'],3,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",9,12,12,None,1,1,1,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,3,12,1.8,2.4,2.4,None,2.2,0.5,0.1,81.63888764429646
5,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",33,['C'],3,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",12,15,15,None,1,1,1,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,3,15,2,2.5,2.5,None,2.3333333333333335,0.5,0.1,90.50750674670537
6,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",42,['C'],2,1,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",15,18,18,None,1,1,1,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,3,18,2.142857142857143,2.5714285714285716,2.5714285714285716,None,2.428571428571429,0.0001,0.1,99.44664765280817
7,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'D'}","{5: 0.001, 9: 0.001, 3: 0.001}",51,['C'],3,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['D', 'C']}",18,21,23,None,1,1,2,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,2,21,2.25,2.625,2.875,None,2.5833333333333335,0.0001,0.1,99.999
8,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",62,['C'],2,1,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",21,24,26,None,1,1,1,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,3,24,2.3333333333333335,2.6666666666666665,2.888888888888889,None,2.6296296296296298,0.0001,0.1,99.999
9,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'D'}","{5: 0.001, 9: 0.001, 3: 0.001}",71,['C'],3,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['D', 'C']}",24,27,31,None,1,1,2,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,2,27,2.4,2.7,3.1,None,2.7333333333333334,0.0001,0.1,99.999
10,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",82,['C'],2,1,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",27,30,34,None,1,1,1,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,3,30,2.4545454545454546,2.727272727272727,3.090909090909091,None,2.7575757575757573,0.0001,0.1,99.999
