stepcount_9,strategy_9,strat code_9,move_9,probabilities_9,utility_9,common_move_9,number_coop_9,number_defect_9,outcomes_9,u1_9,u2_9,u3_9,u4_9,m1_9,m2_9,m3_9,m4_9,uv_9,ps_9,nc_9,mutC_9,simP_9,avp1_9,avp2_9,avp3_9,avp4_9,globav_9,epsilon_9,alpha_9,mood_9
True,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",0,['C'],8,0,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{10: [0, 10, 'NEUTRAL'], 14: [0, 14, 'NEUTRAL'], 8: ['C', 8, 'NEUTRAL'], 4: ['C', 4, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",12,['C'],4,0,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{10: ['C', 10, 'NEUTRAL'], 14: ['C', 14, 'NEUTRAL'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'NEUTRAL']}",4,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",24,['C'],4,0,"{10: ['C', 'D'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",6,9,9,9,1,1,1,1,0.135,"{10: ['D', 10, 'NEUTRAL'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",4,3,12,1.5,2.25,2.25,2.25,2.0625,0.5,0.1,81.84504550303632
4,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",33,['C'],3,1,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",9,12,12,12,1,1,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,4,16,1.8,2.4,2.4,2.4,2.25,0.0001,0.1,93.6955645751622
5,MOODYLEARN,9,"{10: 'D', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.136, 14: 0.001, 8: 0.001, 4: 0.001}",45,['C'],4,0,"{10: ['D', 'D'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",10,15,15,15,2,1,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",4,3,20,1.6666666666666667,2.5,2.5,2.5,2.2916666666666665,0.0001,0.1,99.999
6,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",55,['C'],3,1,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",13,18,18,18,1,1,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,4,24,1.8571428571428572,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.3928571428571432,0.0001,0.1,99.999
7,MOODYLEARN,9,"{10: 'D', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.136, 14: 0.001, 8: 0.001, 4: 0.001}",67,['C'],4,0,"{10: ['D', 'D'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",14,21,21,21,2,1,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",4,3,28,1.75,2.625,2.625,2.625,2.40625,0.0001,0.1,99.999
8,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",77,['C'],3,1,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",17,24,24,24,1,1,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,4,32,1.8888888888888888,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.4722222222222223,0.0001,0.1,99.999
9,MOODYLEARN,9,"{10: 'D', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.136, 14: 0.001, 8: 0.001, 4: 0.001}",89,['C'],4,0,"{10: ['D', 'D'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",18,27,27,27,2,1,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",4,3,36,1.8,2.7,2.7,2.7,2.475,0.0001,0.1,99.999
10,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",99,['C'],3,1,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",21,30,30,30,1,1,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,4,40,1.9090909090909092,2.727272727272727,2.727272727272727,2.727272727272727,2.5227272727272725,0.0001,0.1,99.999
11,MOODYLEARN,9,"{10: 'D', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.136, 14: 0.001, 8: 0.001, 4: 0.001}",111,['C'],4,0,"{10: ['D', 'D'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",22,33,33,33,2,1,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",4,3,44,1.8333333333333333,2.75,2.75,2.75,2.5208333333333335,0.0001,0.1,99.999
12,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",121,['C'],3,1,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",25,36,36,36,1,1,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,4,48,1.9230769230769231,2.769230769230769,2.769230769230769,2.769230769230769,2.5576923076923075,0.0001,0.1,99.999
13,MOODYLEARN,9,"{10: 'D', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.136, 14: 0.001, 8: 0.001, 4: 0.001}",133,['C'],4,0,"{10: ['D', 'D'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",26,39,39,39,2,1,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",4,3,52,1.8571428571428572,2.7857142857142856,2.7857142857142856,2.7857142857142856,2.5535714285714284,0.0001,0.1,99.999
14,MOODYLEARN,9,"{10: 'C', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.001, 14: 0.001, 8: 0.001, 4: 0.001}",143,['C'],3,1,"{10: ['C', 'C'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",29,42,42,42,1,1,1,1,0.135,"{10: ['C', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",3,4,56,1.9333333333333333,2.8,2.8,2.8,2.583333333333333,0.0001,0.1,99.999
15,MOODYLEARN,9,"{10: 'D', 14: 'C', 8: 'C', 4: 'C'}","{10: 0.136, 14: 0.001, 8: 0.001, 4: 0.001}",155,['C'],4,0,"{10: ['D', 'D'], 14: ['C', 'C'], 8: ['C', 'C'], 4: ['C', 'C']}",30,45,45,45,2,1,1,1,0.135,"{10: ['D', 10, 'HIGH'], 14: ['C', 14, 'HIGH'], 8: ['C', 8, 'HIGH'], 4: ['C', 4, 'HIGH']}",4,3,60,1.875,2.8125,2.8125,2.8125,2.578125,0.0001,0.1,99.999
