stepcount_2,strategy_2,strat code_2,move_2,probabilities_2,utility_2,common_move_2,number_coop_2,number_defect_2,outcomes_2,u1_2,u2_2,u3_2,u4_2,m1_2,m2_2,m3_2,m4_2,uv_2,ps_2,nc_2,mutC_2,simP_2,avp1_2,avp2_2,avp3_2,avp4_2,globav_2,epsilon_2,alpha_2,mood_2
True,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.020000000000000018, 7: 0.020000000000000018, 1: 0.020000000000000018}",0,['C'],6,0,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{3: [0, 3, 'NEUTRAL'], 7: [0, 7, 'NEUTRAL'], 1: ['C', 1, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",9,['C'],2,1,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{3: ['C', 3, 'NEUTRAL'], 7: ['C', 7, 'NEUTRAL'], 1: ['C', 1, 'NEUTRAL']}",2,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{3: 'C', 7: 'D', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",18,['C'],2,1,"{3: ['C', 'D'], 7: ['D', 'C'], 1: ['C', 'C']}",6,11,9,None,1,2,1,None,0.105,"{3: ['D', 3, 'NEUTRAL'], 7: ['C', 7, 'HIGH'], 1: ['C', 1, 'NEUTRAL']}",2,1,9,1.5,2.75,2.25,None,2.1666666666666665,0.5,0.1,75.02623462848399
4,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'D'}","{3: 0.001, 7: 0.001, 1: 0.001}",26,['C'],3,0,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['D', 'C']}",9,14,14,None,1,1,2,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['C', 1, 'HIGH']}",3,2,12,1.8,2.8,2.8,None,2.466666666666667,0.5,0.1,86.26694979663462
5,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",37,['C'],2,1,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['C', 'D']}",12,17,14,None,1,1,1,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,2,15,2,2.8333333333333335,2.3333333333333335,None,2.388888888888889,0.0001,0.1,92.26912884592596
6,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'D'}","{3: 0.001, 7: 0.001, 1: 0.001}",43,['C'],3,0,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['D', 'C']}",15,20,19,None,1,1,2,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['C', 1, 'HIGH']}",3,2,18,2.142857142857143,2.857142857142857,2.7142857142857144,None,2.5714285714285716,0.0001,0.1,99.999
7,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",54,['C'],2,1,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['C', 'D']}",18,23,19,None,1,1,1,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,2,21,2.25,2.875,2.375,None,2.5,0.0001,0.1,99.999
8,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'D'}","{3: 0.001, 7: 0.001, 1: 0.001}",60,['C'],3,0,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['D', 'C']}",21,26,24,None,1,1,2,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['C', 1, 'HIGH']}",3,2,24,2.3333333333333335,2.888888888888889,2.6666666666666665,None,2.6296296296296298,0.0001,0.1,99.999
9,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'C'}","{3: 0.001, 7: 0.001, 1: 0.001}",71,['C'],2,1,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['C', 'D']}",24,29,24,None,1,1,1,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['D', 1, 'HIGH']}",2,2,27,2.4,2.9,2.4,None,2.5666666666666664,0.0001,0.1,99.999
10,MOODYLEARN,9,"{3: 'C', 7: 'C', 1: 'D'}","{3: 0.001, 7: 0.001, 1: 0.001}",77,['C'],3,0,"{3: ['C', 'C'], 7: ['C', 'C'], 1: ['D', 'C']}",27,32,29,None,1,1,2,None,0.105,"{3: ['C', 3, 'HIGH'], 7: ['C', 7, 'HIGH'], 1: ['C', 1, 'HIGH']}",3,2,30,2.4545454545454546,2.909090909090909,2.6363636363636362,None,2.6666666666666665,0.0001,0.1,99.999
