stepcount_20,strategy_20,strat code_20,move_20,probabilities_20,utility_20,common_move_20,number_coop_20,number_defect_20,outcomes_20,u1_20,u2_20,u3_20,u4_20,m1_20,m2_20,m3_20,m4_20,uv_20,ps_20,nc_20,mutC_20,simP_20,avp1_20,avp2_20,avp3_20,avp4_20,globav_20,epsilon_20,alpha_20,mood_20
True,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.020000000000000018, 19: 0.020000000000000018, 15: 0.020000000000000018}",0,['C'],6,0,"{25: ['C', 'C'], 19: ['C', 'C'], 15: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{25: [0, 25, 'NEUTRAL'], 19: ['C', 19, 'NEUTRAL'], 15: ['C', 15, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,58.25
2,MOODYLEARN,9,"{25: 'C', 19: 'C', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",9,['C'],1,2,"{25: ['C', 'C'], 19: ['C', 'C'], 15: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'NEUTRAL']}",1,3,6,2,2,2,None,2,0.5,0.1,67.45875000000001
3,MOODYLEARN,9,"{25: 'C', 19: 'D', 15: 'D'}","{25: 0.001, 19: 0.001, 15: 0.001}",18,['D'],1,2,"{25: ['C', 'D'], 19: ['D', 'C'], 15: ['D', 'C']}",6,11,11,None,1,2,2,None,0.105,"{25: ['D', 25, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",1,0,9,1.5,2.75,2.75,None,2.3333333333333335,0.5,0.1,78.04603266308595
4,MOODYLEARN,9,"{25: 'D', 19: 'C', 15: 'D'}","{25: 0.001, 19: 0.001, 15: 0.001}",28,['D'],2,1,"{25: ['D', 'C'], 19: ['C', 'C'], 15: ['D', 'C']}",11,14,16,None,2,1,2,None,0.105,"{25: ['C', 25, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",2,1,12,2.2,2.8,3.2,None,2.7333333333333334,0.0001,0.1,91.37411232461947
5,MOODYLEARN,9,"{25: 'C', 19: 'D', 15: 'C'}","{25: 0.001, 19: 0.001, 15: 0.001}",41,['C'],0,3,"{25: ['C', 'D'], 19: ['D', 'C'], 15: ['C', 'C']}",11,19,19,None,1,2,1,None,0.105,"{25: ['D', 25, 'NEUTRAL'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",0,1,15,1.8333333333333333,3.1666666666666665,3.1666666666666665,None,2.7222222222222223,0.0001,0.1,99.54532973527992
6,MOODYLEARN,9,"{25: 'D', 19: 'D', 15: 'D'}","{25: 0.001, 19: 0.001, 15: 0.001}",49,['D'],1,2,"{25: ['D', 'C'], 19: ['D', 'C'], 15: ['D', 'C']}",16,24,24,None,2,2,2,None,0.105,"{25: ['C', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",1,0,18,2.2857142857142856,3.4285714285714284,3.4285714285714284,None,3.0476190476190474,0.0001,0.1,99.999
7,MOODYLEARN,9,"{25: 'C', 19: 'D', 15: 'D'}","{25: 0.001, 19: 0.001, 15: 0.001}",64,['D'],1,2,"{25: ['C', 'D'], 19: ['D', 'C'], 15: ['D', 'C']}",16,29,29,None,1,2,2,None,0.105,"{25: ['D', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",1,0,21,2,3.625,3.625,None,3.0833333333333335,0.0001,0.1,99.999
8,MOODYLEARN,9,"{25: 'C', 19: 'D', 15: 'D'}","{25: 0.001, 19: 0.001, 15: 0.001}",74,['D'],1,2,"{25: ['C', 'C'], 19: ['D', 'C'], 15: ['D', 'C']}",19,34,34,None,1,2,2,None,0.105,"{25: ['C', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",1,1,24,2.111111111111111,3.7777777777777777,3.7777777777777777,None,3.2222222222222223,0.0001,0.1,99.999
9,MOODYLEARN,9,"{25: 'C', 19: 'D', 15: 'D'}","{25: 0.001, 19: 0.001, 15: 0.001}",87,['D'],1,2,"{25: ['C', 'C'], 19: ['D', 'C'], 15: ['D', 'C']}",22,39,39,None,1,2,2,None,0.105,"{25: ['C', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",1,1,27,2.2,3.9,3.9,None,3.3333333333333335,0.0001,0.1,99.999
10,MOODYLEARN,9,"{25: 'C', 19: 'D', 15: 'D'}","{25: 0.001, 19: 0.001, 15: 0.001}",100,['D'],1,2,"{25: ['C', 'C'], 19: ['D', 'C'], 15: ['D', 'C']}",25,44,44,None,1,2,2,None,0.105,"{25: ['C', 25, 'HIGH'], 19: ['C', 19, 'HIGH'], 15: ['C', 15, 'HIGH']}",1,1,30,2.272727272727273,4,4,None,3.4242424242424243,0.0001,0.1,99.999
