stepcount_4,strategy_4,strat code_4,move_4,probabilities_4,utility_4,common_move_4,number_coop_4,number_defect_4,outcomes_4,u1_4,u2_4,u3_4,u4_4,m1_4,m2_4,m3_4,m4_4,uv_4,ps_4,nc_4,mutC_4,simP_4,avp1_4,avp2_4,avp3_4,avp4_4,globav_4,epsilon_4,alpha_4,mood_4
True,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.020000000000000018, 9: 0.020000000000000018, 3: 0.020000000000000018}",0,['C'],6,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",3,3,3,None,1,1,1,None,0.06,"{5: [0, 5, 'NEUTRAL'], 9: [0, 9, 'NEUTRAL'], 3: ['C', 3, 'NEUTRAL']}",6,3,3,1.5,1.5,1.5,None,1.5,0.5,0.1,57.53375
2,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",9,['C'],3,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",6,6,6,None,1,1,1,None,0.105,"{5: ['C', 5, 'NEUTRAL'], 9: ['C', 9, 'NEUTRAL'], 3: ['C', 3, 'NEUTRAL']}",3,3,6,2,2,2,None,2,0.5,0.1,66.94235084375
3,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",18,['C'],2,1,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['C', 'C']}",9,9,9,None,1,1,1,None,0.105,"{5: ['C', 5, 'NEUTRAL'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,3,9,2.25,2.25,2.25,None,2.25,0.5,0.1,76.09993247922404
4,MOODYLEARN,9,"{5: 'D', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",27,['C'],2,1,"{5: ['D', 'C'], 9: ['C', 'D'], 3: ['C', 'C']}",14,9,12,None,2,1,1,None,0.105,"{5: ['C', 5, 'NEUTRAL'], 9: ['D', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,1,12,2.8,1.8,2.4,None,2.333333333333333,0.0001,0.1,84.14692407341596
5,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'D'}","{5: 0.001, 9: 0.001, 3: 0.001}",35,['C'],3,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['D', 'C']}",17,12,17,None,1,1,2,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,2,15,2.8333333333333335,2,2.8333333333333335,None,2.555555555555556,0.0001,0.1,95.29081489564749
6,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",46,['C'],2,1,"{5: ['C', 'C'], 9: ['C', 'D'], 3: ['C', 'C']}",20,12,20,None,1,1,1,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['D', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,2,18,2.857142857142857,1.7142857142857142,2.857142857142857,None,2.4761904761904763,0.0001,0.1,99.999
7,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'D'}","{5: 0.001, 9: 0.001, 3: 0.001}",52,['C'],3,0,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['D', 'C']}",23,15,25,None,1,1,2,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",3,2,21,2.875,1.875,3.125,None,2.625,0.0001,0.1,99.999
8,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'C'}","{5: 0.001, 9: 0.001, 3: 0.001}",63,['C'],2,1,"{5: ['C', 'C'], 9: ['C', 'D'], 3: ['C', 'C']}",26,15,28,None,1,1,1,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['D', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,2,24,2.888888888888889,1.6666666666666667,3.111111111111111,None,2.5555555555555554,0.0001,0.1,99.999
9,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'D'}","{5: 0.001, 9: 0.001, 3: 0.001}",69,['C'],2,1,"{5: ['C', 'C'], 9: ['C', 'C'], 3: ['D', 'C']}",29,18,33,None,1,1,2,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['C', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,2,27,2.9,1.8,3.3,None,2.6666666666666665,0.0001,0.1,99.999
10,MOODYLEARN,9,"{5: 'C', 9: 'C', 3: 'D'}","{5: 0.001, 9: 0.001, 3: 0.001}",80,['C'],2,1,"{5: ['C', 'C'], 9: ['C', 'D'], 3: ['D', 'C']}",32,18,38,None,1,1,2,None,0.105,"{5: ['C', 5, 'HIGH'], 9: ['D', 9, 'HIGH'], 3: ['C', 3, 'HIGH']}",2,1,30,2.909090909090909,1.6363636363636365,3.4545454545454546,None,2.666666666666667,0.0001,0.1,99.999
