stepcount_12,strategy_12,strat code_12,move_12,probabilities_12,utility_12,common_move_12,number_coop_12,number_defect_12,outcomes_12,u1_12,u2_12,u3_12,u4_12,m1_12,m2_12,m3_12,m4_12,uv_12,ps_12,nc_12,mutC_12,simP_12,avp1_12,avp2_12,avp3_12,avp4_12,globav_12,epsilon_12,alpha_12,mood_12
True,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",0,['C'],8,0,"{13: ['C', 'C'], 17: ['C', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",3,3,3,3,1,1,1,1,0.075,"{13: [0, 13, 'NEUTRAL'], 17: [0, 17, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL'], 7: ['C', 7, 'NEUTRAL']}",8,4,4,1.5,1.5,1.5,1.5,1.5,0.5,0.1,60.53375
2,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",12,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",6,6,6,6,1,1,1,1,0.135,"{13: ['C', 13, 'NEUTRAL'], 17: ['C', 17, 'NEUTRAL'], 11: ['C', 11, 'NEUTRAL'], 7: ['C', 7, 'HIGH']}",3,4,8,2,2,2,2,2,0.5,0.1,72.91242584374999
3,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'D', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.136, 7: 0.001}",24,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'C'], 11: ['D', 'D'], 7: ['C', 'C']}",9,9,7,9,1,1,2,1,0.135,"{13: ['C', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['D', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,3,12,2.25,2.25,1.75,2.25,2.125,0.0001,0.1,83.04019441719277
4,MOODYLEARN,9,"{13: 'C', 17: 'D', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.136, 7: 0.001}",34,['C'],4,0,"{13: ['C', 'C'], 17: ['D', 'C'], 11: ['C', 'D'], 7: ['C', 'C']}",12,14,7,12,1,2,1,1,0.135,"{13: ['C', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['D', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",4,2,16,2.4,2.8,1.4,2.4,2.25,0.0001,0.1,94.05369586925512
5,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",45,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",15,17,10,15,1,1,1,1,0.135,"{13: ['C', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,4,20,2.5,2.8333333333333335,1.6666666666666667,2.5,2.375,0.0001,0.1,99.999
6,MOODYLEARN,9,"{13: 'C', 17: 'D', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",57,['C'],4,0,"{13: ['C', 'C'], 17: ['D', 'C'], 11: ['C', 'C'], 7: ['C', 'D']}",18,22,13,15,1,2,1,1,0.135,"{13: ['C', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['D', 7, 'HIGH']}",4,2,24,2.5714285714285716,3.142857142857143,1.8571428571428572,2.142857142857143,2.428571428571429,0.0001,0.1,99.99899285714285
7,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",68,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",21,25,16,18,1,1,1,1,0.135,"{13: ['C', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,4,28,2.625,3.125,2,2.25,2.5,0.0001,0.1,99.999
8,MOODYLEARN,9,"{13: 'C', 17: 'D', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",80,['C'],4,0,"{13: ['C', 'C'], 17: ['D', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",24,30,19,21,1,2,1,1,0.135,"{13: ['C', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",4,3,32,2.6666666666666665,3.3333333333333335,2.111111111111111,2.3333333333333335,2.611111111111111,0.0001,0.1,99.999
9,MOODYLEARN,9,"{13: 'C', 17: 'C', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",94,['C'],3,1,"{13: ['C', 'C'], 17: ['C', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",27,33,22,24,1,1,1,1,0.135,"{13: ['C', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,4,36,2.7,3.3,2.2,2.4,2.65,0.0001,0.1,99.999
10,MOODYLEARN,9,"{13: 'C', 17: 'D', 11: 'C', 7: 'C'}","{13: 0.001, 17: 0.001, 11: 0.001, 7: 0.001}",106,['C'],3,1,"{13: ['C', 'C'], 17: ['D', 'C'], 11: ['C', 'C'], 7: ['C', 'C']}",30,38,25,27,1,2,1,1,0.135,"{13: ['C', 13, 'HIGH'], 17: ['C', 17, 'HIGH'], 11: ['C', 11, 'HIGH'], 7: ['C', 7, 'HIGH']}",3,3,40,2.727272727272727,3.4545454545454546,2.272727272727273,2.4545454545454546,2.7272727272727275,0.0001,0.1,99.999
