score,self_coops,opp_coops,mut_coops,ppd,class
366.0,247,247,244,0.1,4
375.0,250,250,250,0.1,2
365,3,124,0,0.1,5
375.0,250,250,250,0.1,2
375.0,250,250,250,0.1,4
241,3,0,0,0.1,3
375.0,250,250,250,0.1,5
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
238,4,0,0,0.1,3
375.0,250,250,250,0.1,4
375.5,249,250,249,0.1,2
375.0,250,250,250,0.1,5
375.0,250,250,250,0.1,2
371.5,248,248,247,0.1,5
238,4,0,0,0.1,3
375.0,250,250,250,0.1,4
375.0,250,250,250,0.1,2
375.0,250,250,250,0.1,5
375.5,249,250,249,0.1,2
375.0,250,250,250,0.1,4
241,3,0,0,0.1,3
375.0,250,250,250,0.1,5
238,4,0,0,0.1,3
375.0,250,250,250,0.1,4
375.5,249,250,249,0.1,2
371.5,168,208,167,0.1,5
375.5,249,250,249,0.1,2
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
368.0,96,171,94,0.1,5
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
238,4,0,0,0.1,3
375.0,250,250,250,0.1,4
375.0,250,250,250,0.1,2
368.0,4,125,2,0.1,5
376.0,248,250,248,0.1,2
375.0,250,250,250,0.1,5
238,4,0,0,0.1,3
375.0,250,250,250,0.1,4
375.0,250,250,250,0.1,2
375.0,250,250,250,0.1,5
375.5,249,250,249,0.1,2
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
375.0,250,250,250,0.1,5
238,4,0,0,0.1,3
375.0,250,250,250,0.1,4
375.0,250,250,250,0.1,2
375.0,250,250,250,0.1,5
375.0,250,250,250,0.1,2
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
375.0,250,250,250,0.1,5
375.0,250,250,250,0.1,4
238,4,0,0,0.1,3
238,4,0,0,0.1,3
375.0,250,250,250,0.1,4
375.0,250,250,250,0.1,2
375.0,250,250,250,0.1,5
375.5,249,250,249,0.1,2
375.0,250,250,250,0.1,5
241,3,0,0,0.15,3
375.0,250,250,250,0.15,4
375.0,250,250,250,0.15,2
368.5,3,125,1,0.15,5
375.0,250,250,250,0.15,2
372.0,249,249,248,0.15,4
241,3,0,0,0.15,3
368.5,3,125,1,0.15,5
241,3,0,0,0.15,3
249,1,2,0,0.15,4
375.0,250,250,250,0.15,2
368.0,4,125,2,0.15,5
376.0,248,250,248,0.15,2
375.0,250,250,250,0.15,4
241,3,0,0,0.15,3
375.0,250,250,250,0.15,5
369.0,248,248,246,0.15,4
241,3,0,0,0.15,3
238,4,0,0,0.15,3
375.0,250,250,250,0.15,4
376.0,248,250,248,0.15,2
365,3,124,0,0.15,5
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
375.0,250,250,250,0.15,4
375.0,250,250,250,0.15,2
368.0,14,130,12,0.15,5
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
363.0,246,246,242,0.15,4
375.0,250,250,250,0.15,2
365,3,124,0,0.15,5
375.0,250,250,250,0.15,2
372.0,249,249,248,0.15,4
238,4,0,0,0.15,3
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
238,4,0,0,0.15,3
375.0,250,250,250,0.15,4
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
375.0,250,250,250,0.15,4
375.0,250,250,250,0.15,2
372.0,189,219,188,0.15,5
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
365,3,124,0,0.15,5
238,4,0,0,0.15,3
372.0,249,249,248,0.15,4
376.0,248,250,248,0.15,2
368.5,3,125,1,0.15,5
375.0,250,250,250,0.15,2
250.0,3,4,2,0.15,4
238,4,0,0,0.15,3
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
241,3,0,0,0.15,3
345.0,240,240,230,0.15,4
375.0,250,250,250,0.15,2
371.5,64,156,63,0.15,5
375.0,250,250,250,0.15,2
364.5,200,222,197,0.15,5
238,4,0,0,0.15,3
246.0,5,6,2,0.15,4
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
368.5,3,125,1,0.15,5
238,4,0,0,0.15,3
375.0,250,250,250,0.15,4
375.5,249,250,249,0.15,2
371.5,4,126,3,0.15,5
375.0,250,250,250,0.15,2
366.0,247,247,244,0.15,4
238,4,0,0,0.15,3
375.0,250,250,250,0.15,5
372.0,249,249,248,0.15,4
238,4,0,0,0.15,3
238,4,0,0,0.15,3
366.0,247,247,244,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
358,5,123,0,0.15,5
241,3,0,0,0.15,3
369.0,248,248,246,0.15,4
375.0,250,250,250,0.15,2
371.5,134,191,133,0.15,5
375.5,249,250,249,0.15,2
366.0,247,247,244,0.15,4
238,4,0,0,0.15,3
371.5,4,126,3,0.15,5
241,3,0,0,0.15,3
372.0,249,249,248,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
369.0,248,248,246,0.15,4
241,3,0,0,0.15,3
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,4
235,5,0,0,0.15,3
238,4,0,0,0.15,3
345.0,240,240,230,0.15,4
375.5,249,250,249,0.15,2
375.0,248,249,248,0.15,5
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
238,4,0,0,0.15,3
375.0,250,250,250,0.15,4
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
248.0,4,5,2,0.15,4
241,3,0,0,0.15,3
375.0,250,250,250,0.15,5
238,4,0,0,0.15,3
363.0,246,246,242,0.15,4
375.5,249,250,249,0.15,2
368.0,116,181,114,0.15,5
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,4
241,3,0,0,0.15,3
372.0,3,126,2,0.15,5
375.0,250,250,250,0.15,4
241,3,0,0,0.15,3
241,3,0,0,0.15,3
372.0,249,249,248,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
375.5,249,250,249,0.15,2
368.0,248,247,246,0.15,5
244,2,0,0,0.15,3
359.5,244,244,239,0.15,4
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
339.0,238,238,226,0.15,4
241,3,0,0,0.15,3
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
357.0,244,244,238,0.15,4
376.0,248,250,248,0.15,2
368.5,5,126,3,0.15,5
376.0,248,250,248,0.15,2
247.5,3,4,1,0.15,4
244,2,0,0,0.15,3
365,3,124,0,0.15,5
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
238,4,0,0,0.15,3
369.0,248,248,246,0.15,4
375.0,250,250,250,0.15,2
365,3,124,0,0.15,5
375.0,250,250,250,0.15,2
368.0,244,245,242,0.15,5
238,4,0,0,0.15,3
366.0,247,247,244,0.15,4
375.5,249,250,249,0.15,2
371.5,10,129,9,0.15,5
375.5,249,250,249,0.15,2
372.0,249,249,248,0.15,4
244,2,0,0,0.15,3
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
366.0,247,247,244,0.15,4
375.5,249,250,249,0.15,2
368.5,3,125,1,0.15,5
375.5,249,250,249,0.15,2
248.0,4,5,2,0.15,4
238,4,0,0,0.15,3
372.0,3,126,2,0.15,5
372.0,249,249,248,0.15,4
241,3,0,0,0.15,3
238,4,0,0,0.15,3
339.0,238,238,226,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
369.0,248,248,246,0.15,4
375.0,250,250,250,0.15,2
371.5,4,126,3,0.15,5
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
375.0,250,250,250,0.15,5
241,3,0,0,0.15,3
375.0,250,250,250,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,4
241,3,0,0,0.15,3
368.5,3,125,1,0.15,5
372.0,249,249,248,0.15,4
235,5,0,0,0.15,3
241,3,0,0,0.15,3
363.0,246,246,242,0.15,4
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,2
354.0,232,235,226,0.15,5
244,2,0,0,0.15,3
247.5,3,4,1,0.15,4
375.5,249,250,249,0.15,2
371.5,190,219,189,0.15,5
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
372.0,3,126,2,0.15,5
241,3,0,0,0.15,3
318.0,231,231,212,0.15,4
375.5,249,250,249,0.15,2
365,3,124,0,0.15,5
376.0,248,250,248,0.15,2
375.0,250,250,250,0.15,4
241,3,0,0,0.15,3
375.0,250,250,250,0.15,5
375.0,250,250,250,0.15,4
238,4,0,0,0.15,3
241,3,0,0,0.15,3
372.0,249,249,248,0.15,4
375.0,250,250,250,0.15,2
375.0,250,250,250,0.15,5
375.5,249,250,249,0.15,2
375.0,250,250,250,0.15,5
238,4,0,0,0.2,3
366.0,247,247,244,0.2,4
375.5,249,250,249,0.2,2
372.0,3,126,2,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
376.0,248,250,248,0.2,2
375.0,250,250,250,0.2,5
375.0,250,250,250,0.2,2
372.0,249,249,248,0.2,4
241,3,0,0,0.2,3
365,3,124,0,0.2,5
375.0,250,250,250,0.2,4
235,5,0,0,0.2,3
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
375.0,250,250,250,0.2,2
371.5,248,248,247,0.2,5
375.5,249,250,249,0.2,2
361.5,237,240,233,0.2,5
238,4,0,0,0.2,3
372.0,249,249,248,0.2,4
376.0,248,250,248,0.2,2
368.0,164,205,162,0.2,5
375.0,250,250,250,0.2,2
366.0,247,247,244,0.2,4
238,4,0,0,0.2,3
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
351.0,242,242,234,0.2,4
375.0,250,250,250,0.2,2
371.5,2,125,1,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
372.0,249,249,248,0.2,4
241,3,0,0,0.2,3
244,2,0,0,0.2,3
342.0,239,239,228,0.2,4
376.0,248,250,248,0.2,2
361,4,123,0,0.2,5
375.5,249,250,249,0.2,2
365.0,5,125,2,0.2,5
241,3,0,0,0.2,3
372.0,249,249,248,0.2,4
375.0,250,250,250,0.2,2
372.0,3,126,2,0.2,5
375.0,250,250,250,0.2,2
366.0,247,247,244,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
372.0,249,249,248,0.2,4
375.0,250,250,250,0.2,2
371.5,26,137,25,0.2,5
375.0,250,250,250,0.2,2
372.0,249,249,248,0.2,4
238,4,0,0,0.2,3
375.0,248,249,248,0.2,5
375.0,250,250,250,0.2,4
241,3,0,0,0.2,3
244,2,0,0,0.2,3
342.0,239,239,228,0.2,4
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
372.0,249,249,248,0.2,4
375.5,249,250,249,0.2,2
372.0,3,126,2,0.2,5
375.0,250,250,250,0.2,2
245,3,4,0,0.2,4
238,4,0,0,0.2,3
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,4
238,4,0,0,0.2,3
372.0,3,126,2,0.2,5
375.0,250,250,250,0.2,4
238,4,0,0,0.2,3
241,3,0,0,0.2,3
369.0,248,248,246,0.2,4
376.0,248,250,248,0.2,2
368.5,3,125,1,0.2,5
376.0,248,250,248,0.2,2
361.0,60,151,56,0.2,5
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
371.5,248,248,247,0.2,5
375.5,249,250,249,0.2,2
372.0,249,249,248,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
376.0,248,250,248,0.2,2
369.0,248,248,246,0.2,4
247,1,0,0,0.2,3
375.0,250,250,250,0.2,5
371.5,248,248,247,0.2,4
238,4,0,0,0.2,3
241,3,0,0,0.2,3
241,5,6,0,0.2,4
375.0,250,250,250,0.2,2
372.0,3,126,2,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
375.0,248,249,248,0.2,5
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,4
244,2,0,0,0.2,3
368.5,3,125,1,0.2,5
241,3,0,0,0.2,3
366.0,247,247,244,0.2,4
375.0,250,250,250,0.2,2
368.0,4,125,2,0.2,5
375.0,250,250,250,0.2,2
360.0,245,245,240,0.2,4
244,2,0,0,0.2,3
368.5,3,125,1,0.2,5
357.0,244,244,238,0.2,4
238,4,0,0,0.2,3
241,3,0,0,0.2,3
220.0,18,19,2,0.2,4
375.0,250,250,250,0.2,2
371.5,4,126,3,0.2,5
376.0,248,250,248,0.2,2
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
375.0,250,250,250,0.2,2
372.0,249,249,248,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
238,4,0,0,0.2,3
351.0,242,242,234,0.2,4
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,4
238,4,0,0,0.2,3
368.5,3,125,1,0.2,5
375.0,250,250,250,0.2,4
241,3,0,0,0.2,3
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
365,3,124,0,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
348.0,241,241,232,0.2,4
375.0,250,250,250,0.2,2
375.0,250,250,250,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
238,4,0,0,0.2,3
372.0,249,249,248,0.2,4
376.0,248,250,248,0.2,2
368,2,124,0,0.2,5
375.5,249,250,249,0.2,2
375.0,250,250,250,0.2,4
238,4,0,0,0.2,3
368.0,248,247,246,0.2,5
375.0,250,250,250,0.2,4
238,4,0,0,0.2,3
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
376.0,248,250,248,0.2,2
372.0,11,130,10,0.2,5
375.0,250,250,250,0.2,2
364.5,242,243,239,0.2,5
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
376.0,248,250,248,0.2,2
375.0,250,250,250,0.2,5
376.0,248,250,248,0.2,2
354.0,243,243,236,0.2,4
241,3,0,0,0.2,3
361,4,123,0,0.2,5
238,4,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
368.5,71,159,69,0.2,5
376.0,248,250,248,0.2,2
372.0,249,249,248,0.2,4
238,4,0,0,0.2,3
375.0,250,250,250,0.2,5
363.0,246,246,242,0.2,4
241,3,0,0,0.2,3
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
375.5,249,250,249,0.2,2
365,3,124,0,0.2,5
375.5,249,250,249,0.2,2
371.5,248,248,247,0.2,5
238,4,0,0,0.2,3
366.0,247,247,244,0.2,4
375.0,250,250,250,0.2,2
368.5,3,125,1,0.2,5
375.0,250,250,250,0.2,2
250.0,3,4,2,0.2,4
238,4,0,0,0.2,3
375.0,250,250,250,0.2,5
241,3,0,0,0.2,3
375.0,250,250,250,0.2,4
376.0,248,250,248,0.2,2
375.0,250,250,250,0.2,5
376.0,248,250,248,0.2,2
250.0,3,4,2,0.2,4
241,3,0,0,0.2,3
375.0,250,250,250,0.2,5
375.0,250,250,250,0.2,4
238,4,0,0,0.2,3
244,2,0,0,0.2,3
363.0,246,246,242,0.2,4
375.0,250,250,250,0.2,2
372.0,3,126,2,0.2,5
375.0,250,250,250,0.2,2
357.5,8,124,3,0.2,5
241,3,0,0,0.25,3
369.0,248,248,246,0.25,4
375.5,249,250,249,0.25,2
372.0,3,126,2,0.25,5
377.0,246,250,246,0.25,2
351.0,242,242,234,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
201.0,192,192,134,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
375.0,248,249,248,0.25,5
372.0,249,249,248,0.25,4
244,2,0,0,0.25,3
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
361.5,5,124,1,0.25,5
238,4,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
372.0,3,126,2,0.25,5
238,4,0,0,0.25,3
250.0,3,4,2,0.25,4
375.5,249,250,249,0.25,2
372,1,125,0,0.25,5
375.5,249,250,249,0.25,2
327.0,234,234,218,0.25,4
244,2,0,0,0.25,3
372.0,157,203,156,0.25,5
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
241,3,0,0,0.25,3
348.0,241,241,232,0.25,4
375.0,250,250,250,0.25,2
372.0,231,240,230,0.25,5
375.5,249,250,249,0.25,2
361,4,123,0,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
371.5,4,126,3,0.25,5
375.0,250,250,250,0.25,2
363.0,246,246,242,0.25,4
241,3,0,0,0.25,3
365,3,124,0,0.25,5
238,4,0,0,0.25,3
369.0,248,248,246,0.25,4
375.5,249,250,249,0.25,2
372.0,3,126,2,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
371.5,4,126,3,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
375.0,250,250,250,0.25,2
365,3,124,0,0.25,5
375.5,249,250,249,0.25,2
358.0,7,124,2,0.25,5
244,2,0,0,0.25,3
252.0,2,3,2,0.25,4
376.0,248,250,248,0.25,2
372.0,3,126,2,0.25,5
375.0,250,250,250,0.25,2
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
345.0,240,240,230,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
372.0,249,249,248,0.25,4
244,2,0,0,0.25,3
372.0,139,194,138,0.25,5
360.0,245,245,240,0.25,4
244,2,0,0,0.25,3
247,1,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
364.5,4,124,1,0.25,5
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
371.5,248,248,247,0.25,4
376.0,248,250,248,0.25,2
372,1,125,0,0.25,5
376.5,247,250,247,0.25,2
357.0,244,244,238,0.25,4
238,4,0,0,0.25,3
368.5,3,125,1,0.25,5
369.0,248,248,246,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
252.0,2,3,2,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
368.0,248,247,246,0.25,5
244,2,0,0,0.25,3
369.0,248,248,246,0.25,4
376.0,248,250,248,0.25,2
365,3,124,0,0.25,5
376.0,248,250,248,0.25,2
235.5,9,10,1,0.25,4
241,3,0,0,0.25,3
368,2,124,0,0.25,5
238,4,0,0,0.25,3
248.0,4,5,2,0.25,4
376.0,248,250,248,0.25,2
371.5,2,125,1,0.25,5
376.0,248,250,248,0.25,2
251.5,1,2,1,0.25,4
244,2,0,0,0.25,3
365,3,124,0,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
371.5,248,248,247,0.25,5
238,4,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
371.5,248,248,247,0.25,4
238,4,0,0,0.25,3
368.5,5,126,3,0.25,5
244,2,0,0,0.25,3
288.0,221,221,192,0.25,4
376.0,248,250,248,0.25,2
371.5,4,126,3,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
372.0,249,249,248,0.25,4
235,5,0,0,0.25,3
238,4,0,0,0.25,3
250.0,3,4,2,0.25,4
375.0,250,250,250,0.25,2
365,3,124,0,0.25,5
375.0,250,250,250,0.25,2
361.0,156,199,152,0.25,5
238,4,0,0,0.25,3
248.0,4,5,2,0.25,4
377.0,246,250,246,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
315.0,230,230,210,0.25,4
238,4,0,0,0.25,3
372.0,3,126,2,0.25,5
244,2,0,0,0.25,3
360.0,245,245,240,0.25,4
375.0,250,250,250,0.25,2
365,3,124,0,0.25,5
376.5,247,250,247,0.25,2
372.0,249,249,248,0.25,4
244,2,0,0,0.25,3
364.5,4,124,1,0.25,5
